,country,year,population
888,Bosnia and Herzegovina,1991,4157485.0
889,Bosnia and Herzegovina,1992,3931372.0
890,Bosnia and Herzegovina,1993,3677379.0
891,Bosnia and Herzegovina,1994,3462032.0
892,Bosnia and Herzegovina,1995,3332098.0
893,Bosnia and Herzegovina,1996,3305672.0
894,Bosnia and Herzegovina,1997,3365616.0
895,Bosnia and Herzegovina,1998,3480285.0
896,Bosnia and Herzegovina,1999,3601438.0
897,Bosnia and Herzegovina,2000,3693698.0
898,Bosnia and Herzegovina,2001,3748370.0
899,Bosnia and Herzegovina,2002,3775883.0
900,Bosnia and Herzegovina,2003,3782717.0
901,Bosnia and Herzegovina,2004,3781358.0
902,Bosnia and Herzegovina,2005,3781001.0
903,Bosnia and Herzegovina,2006,3781588.0
904,Bosnia and Herzegovina,2007,3779034.0
905,Bosnia and Herzegovina,2008,3774164.0
906,Bosnia and Herzegovina,2009,3767683.0
907,Bosnia and Herzegovina,2010,3760149.0
908,Bosnia and Herzegovina,2011,3752228.0
909,Bosnia and Herzegovina,2012,3744235.0
910,Bosnia and Herzegovina,2013,3735880.0
914,Botswana,1980,996211.0
915,Botswana,1981,1032889.0
916,Botswana,1982,1069707.0
917,Botswana,1983,1106802.0
918,Botswana,1984,1144442.0
919,Botswana,1985,1182803.0
920,Botswana,1986,1221790.0
921,Botswana,1987,1261235.0
922,Botswana,1988,1301146.0
923,Botswana,1989,1341540.0
924,Botswana,1990,1382371.0
925,Botswana,1991,1423570.0
926,Botswana,1992,1464924.0
927,Botswana,1993,1506037.0
928,Botswana,1994,1546414.0
929,Botswana,1995,1585637.0
930,Botswana,1996,1623704.0
931,Botswana,1997,1660538.0
932,Botswana,1998,1695587.0
933,Botswana,1999,1728179.0
934,Botswana,2000,1757925.0
935,Botswana,2001,1784449.0
936,Botswana,2002,1808103.0
937,Botswana,2003,1830127.0
938,Botswana,2004,1852243.0
939,Botswana,2005,1875673.0
940,Botswana,2006,1900905.0
941,Botswana,2007,1927540.0
942,Botswana,2008,1954822.0
943,Botswana,2009,1981576.0
944,Botswana,2010,2006945.0
945,Botswana,2011,2030738.0
946,Botswana,2012,2053237.0
947,Botswana,2013,2074616.0
948,Brazil,1980,121711864.0
949,Brazil,1981,124588432.0
950,Brazil,1982,127514673.0
951,Brazil,1983,130459023.0
952,Brazil,1984,133380123.0
953,Brazil,1985,136246764.0
954,Brazil,1986,139049440.0
955,Brazil,1987,141791325.0
956,Brazil,1988,144470377.0
957,Brazil,1989,147088677.0
958,Brazil,1990,149650206.0
959,Brazil,1991,152146887.0
960,Brazil,1992,154582103.0
961,Brazil,1993,156985824.0
962,Brazil,1994,159398558.0
963,Brazil,1995,161848162.0
964,Brazil,1996,164342524.0
965,Brazil,1997,166869168.0
966,Brazil,1998,169409713.0
967,Brazil,1999,171936271.0
968,Brazil,2000,174425387.0
969,Brazil,2001,176877135.0
970,Brazil,2002,179289227.0
971,Brazil,2003,181633074.0
972,Brazil,2004,183873377.0
973,Brazil,2005,185986964.0
974,Brazil,2006,187958211.0
975,Brazil,2007,189798070.0
976,Brazil,2008,191543237.0
977,Brazil,2009,193246610.0
978,Brazil,2010,194946470.0
979,Brazil,2011,196655014.0
980,Brazil,2012,198360943.0
981,Brazil,2013,200050487.0
982,British Virgin Islands,1980,11013.0
983,British Virgin Islands,1981,11326.0
984,British Virgin Islands,1982,11727.0
985,British Virgin Islands,1983,12205.0
986,British Virgin Islands,1984,12743.0
987,British Virgin Islands,1985,13324.0
988,British Virgin Islands,1986,13951.0
989,British Virgin Islands,1987,14618.0
990,British Virgin Islands,1988,15290.0
991,British Virgin Islands,1989,15926.0
992,British Virgin Islands,1990,16491.0
993,British Virgin Islands,1991,16970.0
994,British Virgin Islands,1992,17371.0
995,British Virgin Islands,1993,17724.0
996,British Virgin Islands,1994,18070.0
997,British Virgin Islands,1995,18440.0
998,British Virgin Islands,1996,18844.0
999,British Virgin Islands,1997,19270.0
1000,British Virgin Islands,1998,19702.0
1001,British Virgin Islands,1999,20117.0
1002,British Virgin Islands,2000,20499.0
1003,British Virgin Islands,2001,20844.0
1004,British Virgin Islands,2002,21156.0
1005,British Virgin Islands,2003,21446.0
1006,British Virgin Islands,2004,21721.0
1007,British Virgin Islands,2005,21990.0
1008,British Virgin Islands,2006,22253.0
1009,British Virgin Islands,2007,22511.0
1010,British Virgin Islands,2008,22762.0
1011,British Virgin Islands,2009,23007.0
1012,British Virgin Islands,2010,23245.0
1013,British Virgin Islands,2011,23478.0
1014,British Virgin Islands,2012,23705.0
1015,British Virgin Islands,2013,23928.0
1016,Brunei,1980,189300.0
1017,Brunei,1981,195394.0
1018,Brunei,1982,201301.0
1019,Brunei,1983,207122.0
1020,Brunei,1984,213002.0
1021,Brunei,1985,219050.0
1022,Brunei,1986,225288.0
1023,Brunei,1987,231700.0
1024,Brunei,1988,238305.0
1025,Brunei,1989,245112.0
1026,Brunei,1990,252125.0
1027,Brunei,1991,259357.0
1028,Brunei,1992,266794.0
1029,Brunei,1993,274371.0
1030,Brunei,1994,282000.0
1031,Brunei,1995,289614.0
1032,Brunei,1996,297188.0
1033,Brunei,1997,304726.0
1034,Brunei,1998,312216.0
1035,Brunei,1999,319654.0
1036,Brunei,2000,327036.0
1037,Brunei,2001,334348.0
1038,Brunei,2002,341585.0
1039,Brunei,2003,348771.0
1040,Brunei,2004,355943.0
1041,Brunei,2005,363123.0
1042,Brunei,2006,370317.0
1043,Brunei,2007,377513.0
1044,Brunei,2008,384695.0
1045,Brunei,2009,391837.0
1046,Brunei,2010,398920.0
1047,Brunei,2011,405938.0
1048,Brunei,2012,412892.0
1049,Brunei,2013,419772.0
1050,Bulgaria,1980,8861536.0
1051,Bulgaria,1981,8888449.0
1052,Bulgaria,1982,8914880.0
1053,Bulgaria,1983,8938068.0
1054,Bulgaria,1984,8954236.0
1055,Bulgaria,1985,8960417.0
1056,Bulgaria,1986,8956687.0
1057,Bulgaria,1987,8943245.0
1058,Bulgaria,1988,8917563.0
1059,Bulgaria,1989,8876627.0
1060,Bulgaria,1990,8818915.0
1061,Bulgaria,1991,8743034.0
1062,Bulgaria,1992,8651284.0
1063,Bulgaria,1993,8550495.0
1064,Bulgaria,1994,8449971.0
1065,Bulgaria,1995,8356624.0
1066,Bulgaria,1996,8273011.0
1067,Bulgaria,1997,8198008.0
1068,Bulgaria,1998,8130284.0
1069,Bulgaria,1999,8067041.0
1070,Bulgaria,2000,8006158.0
1071,Bulgaria,2001,7947761.0
1072,Bulgaria,2002,7892666.0
1073,Bulgaria,2003,7840117.0
1074,Bulgaria,2004,7789180.0
1075,Bulgaria,2005,7739115.0
1076,Bulgaria,2006,7689520.0
1077,Bulgaria,2007,7640283.0
1078,Bulgaria,2008,7591322.0
1079,Bulgaria,2009,7542674.0
1080,Bulgaria,2010,7494332.0
1081,Bulgaria,2011,7446135.0
1082,Bulgaria,2012,7397873.0
1083,Bulgaria,2013,7349462.0
1087,Burkina Faso,1980,7212088.0
1088,Burkina Faso,1981,7388473.0
1089,Burkina Faso,1982,7572382.0
1090,Burkina Faso,1983,7763888.0
1091,Burkina Faso,1984,7963009.0
1092,Burkina Faso,1985,8169792.0
1093,Burkina Faso,1986,8384383.0
1094,Burkina Faso,1987,8606963.0
1095,Burkina Faso,1988,8837666.0
1096,Burkina Faso,1989,9076631.0
1097,Burkina Faso,1990,9323996.0
1098,Burkina Faso,1991,9580035.0
1099,Burkina Faso,1992,9844931.0
1100,Burkina Faso,1993,10118634.0
1101,Burkina Faso,1994,10401025.0
1102,Burkina Faso,1995,10692138.0
1103,Burkina Faso,1996,10992170.0
1104,Burkina Faso,1997,11301608.0
1105,Burkina Faso,1998,11621159.0
1106,Burkina Faso,1999,11951701.0
1107,Burkina Faso,2000,12294012.0
1108,Burkina Faso,2001,12648474.0
1109,Burkina Faso,2002,13015435.0
1110,Burkina Faso,2003,13395599.0
1111,Burkina Faso,2004,13789736.0
1112,Burkina Faso,2005,14198463.0
1113,Burkina Faso,2006,14622202.0
1114,Burkina Faso,2007,15061127.0
1115,Burkina Faso,2008,15515258.0
1116,Burkina Faso,2009,15984479.0
1117,Burkina Faso,2010,16468714.0
1118,Burkina Faso,2011,16967845.0
1119,Burkina Faso,2012,17481984.0
1120,Burkina Faso,2013,18011507.0
1122,Burundi,1980,4129997.0
1123,Burundi,1981,4257303.0
1124,Burundi,1982,4395560.0
1125,Burundi,1983,4542467.0
1126,Burundi,1984,4695065.0
1127,Burundi,1985,4850597.0
1128,Burundi,1986,5008201.0
1129,Burundi,1987,5166403.0
1130,Burundi,1988,5321108.0
1131,Burundi,1989,5467413.0
1132,Burundi,1990,5601720.0
1133,Burundi,1991,5724030.0
1134,Burundi,1992,5835071.0
1135,Burundi,1993,5933293.0
1136,Burundi,1994,6017127.0
1137,Burundi,1995,6086751.0
1138,Burundi,1996,6140258.0
1139,Burundi,1997,6181493.0
1140,Burundi,1998,6223515.0
1141,Burundi,1999,6283662.0
1142,Burundi,2000,6374347.0
1143,Burundi,2001,6499653.0
1144,Burundi,2002,6656071.0
1145,Burundi,2003,6838764.0
1146,Burundi,2004,7039534.0
1147,Burundi,2005,7251424.0
1148,Burundi,2006,7474363.0
1149,Burundi,2007,7707781.0
1150,Burundi,2008,7943385.0
1151,Burundi,2009,8170853.0
1152,Burundi,2010,8382849.0
1153,Burundi,2011,8575172.0
1154,Burundi,2012,8749387.0
1155,Burundi,2013,8911183.0
1157,Cambodia,1980,6505693.0
1158,Cambodia,1981,6636869.0
1159,Cambodia,1982,6883519.0
1160,Cambodia,1983,7211815.0
1161,Cambodia,1984,7570081.0
1162,Cambodia,1985,7919802.0
1163,Cambodia,1986,8250479.0
1164,Cambodia,1987,8571130.0
1165,Cambodia,1988,8885701.0
1166,Cambodia,1989,9203893.0
1167,Cambodia,1990,9531928.0
1168,Cambodia,1991,9868226.0
1169,Cambodia,1992,10205755.0
1170,Cambodia,1993,10539239.0
1171,Cambodia,1994,10862069.0
1172,Cambodia,1995,11169233.0
1173,Cambodia,1996,11458858.0
1174,Cambodia,1997,11731187.0
1175,Cambodia,1998,11986128.0
1176,Cambodia,1999,12224414.0
1177,Cambodia,2000,12446949.0
1178,Cambodia,2001,12653684.0
1179,Cambodia,2002,12845222.0
1180,Cambodia,2003,13024171.0
1181,Cambodia,2004,13193961.0
1182,Cambodia,2005,13357574.0
1183,Cambodia,2006,13515884.0
1184,Cambodia,2007,13669857.0
1185,Cambodia,2008,13822644.0
1186,Cambodia,2009,13977903.0
1187,Cambodia,2010,14138255.0
1188,Cambodia,2011,14305183.0
1189,Cambodia,2012,14478320.0
1190,Cambodia,2013,14656016.0
1192,Cameroon,1980,9109727.0
1193,Cameroon,1981,9379109.0
1194,Cameroon,1982,9651552.0
1195,Cameroon,1983,9929831.0
1196,Cameroon,1984,10218016.0
1197,Cameroon,1985,10518855.0
1198,Cameroon,1986,10832919.0
1199,Cameroon,1987,11158600.0
1200,Cameroon,1988,11493770.0
1201,Cameroon,1989,11835344.0
1202,Cameroon,1990,12180819.0
1203,Cameroon,1991,12529904.0
1204,Cameroon,1992,12882506.0
1205,Cameroon,1993,13236573.0
1206,Cameroon,1994,13589699.0
1207,Cameroon,1995,13940337.0
1208,Cameroon,1996,14287475.0
1209,Cameroon,1997,14631908.0
1210,Cameroon,1998,14976200.0
1211,Cameroon,1999,15324051.0
1212,Cameroon,2000,15678269.0
1213,Cameroon,2001,16039737.0
1214,Cameroon,2002,16408085.0
1215,Cameroon,2003,16783366.0
1216,Cameroon,2004,17165267.0
1217,Cameroon,2005,17553589.0
1218,Cameroon,2006,17948395.0
1219,Cameroon,2007,18350022.0
1220,Cameroon,2008,18758778.0
1221,Cameroon,2009,19175028.0
1222,Cameroon,2010,19598889.0
1223,Cameroon,2011,20030362.0
1224,Cameroon,2012,20468943.0
1225,Cameroon,2013,20913595.0
1226,Canada,1980,24516277.0
1227,Canada,1981,24769849.0
1228,Canada,1982,25016047.0
1229,Canada,1983,25266950.0
1230,Canada,1984,25538860.0
1231,Canada,1985,25842588.0
1232,Canada,1986,26183106.0
1233,Canada,1987,26554540.0
1234,Canada,1988,26943398.0
1235,Canada,1989,27330298.0
1236,Canada,1990,27700854.0
1237,Canada,1991,28051725.0
1238,Canada,1992,28386162.0
1239,Canada,1993,28704519.0
1240,Canada,1994,29009032.0
1241,Canada,1995,29302092.0
1242,Canada,1996,29582222.0
1243,Canada,1997,29850242.0
1244,Canada,1998,30113972.0
1245,Canada,1999,30383823.0
1246,Canada,2000,30667365.0
1247,Canada,2001,30967236.0
1248,Canada,2002,31281727.0
1249,Canada,2003,31608562.0
1250,Canada,2004,31943605.0
1251,Canada,2005,32283413.0
1252,Canada,2006,32627978.0
1253,Canada,2007,32977334.0
1254,Canada,2008,33327954.0
1255,Canada,2009,33675448.0
1256,Canada,2010,34016593.0
1257,Canada,2011,34349561.0
1258,Canada,2012,34674708.0
1259,Canada,2013,34993747.0
1263,Cape Verde,1980,300047.0
1264,Cape Verde,1981,302737.0
1265,Cape Verde,1982,308230.0
1266,Cape Verde,1983,315410.0
1267,Cape Verde,1984,322560.0
1268,Cape Verde,1985,328481.0
1269,Cape Verde,1986,332775.0
1270,Cape Verde,1987,335966.0
1271,Cape Verde,1988,338857.0
1272,Cape Verde,1989,342646.0
1273,Cape Verde,1990,348165.0
1274,Cape Verde,1991,355655.0
1275,Cape Verde,1992,364727.0
1276,Cape Verde,1993,374820.0
1277,Cape Verde,1994,385101.0
1278,Cape Verde,1995,394946.0
1279,Cape Verde,1996,404166.0
1280,Cape Verde,1997,412893.0
1281,Cape Verde,1998,421203.0
1282,Cape Verde,1999,429278.0
1283,Cape Verde,2000,437238.0
1284,Cape Verde,2001,445096.0
1285,Cape Verde,2002,452740.0
1286,Cape Verde,2003,460031.0
1287,Cape Verde,2004,466784.0
1288,Cape Verde,2005,472883.0
1289,Cape Verde,2006,478267.0
1290,Cape Verde,2007,483023.0
1291,Cape Verde,2008,487371.0
1292,Cape Verde,2009,491621.0
1293,Cape Verde,2010,495999.0
1294,Cape Verde,2011,500585.0
1295,Cape Verde,2012,505335.0
1296,Cape Verde,2013,510213.0
1297,Cayman Islands,1980,16861.0
1298,Cayman Islands,1981,17524.0
1299,Cayman Islands,1982,18116.0
1300,Cayman Islands,1983,18702.0
1301,Cayman Islands,1984,19366.0
1302,Cayman Islands,1985,20172.0
1303,Cayman Islands,1986,21141.0
1304,Cayman Islands,1987,22253.0
1305,Cayman Islands,1988,23475.0
1306,Cayman Islands,1989,24752.0
1307,Cayman Islands,1990,26048.0
1308,Cayman Islands,1991,27363.0
1309,Cayman Islands,1992,28710.0
1310,Cayman Islands,1993,30074.0
1311,Cayman Islands,1994,31437.0
1312,Cayman Islands,1995,32792.0
1313,Cayman Islands,1996,34096.0
1314,Cayman Islands,1997,35361.0
1315,Cayman Islands,1998,36704.0
1316,Cayman Islands,1999,38284.0
1317,Cayman Islands,2000,40195.0
1318,Cayman Islands,2001,42501.0
1319,Cayman Islands,2002,45117.0
1320,Cayman Islands,2003,47815.0
1321,Cayman Islands,2004,50273.0
1322,Cayman Islands,2005,52268.0
1323,Cayman Islands,2006,53712.0
1324,Cayman Islands,2007,54679.0
1325,Cayman Islands,2008,55295.0
1326,Cayman Islands,2009,55763.0
1327,Cayman Islands,2010,56230.0
1328,Cayman Islands,2011,56729.0
1329,Cayman Islands,2012,57223.0
1330,Cayman Islands,2013,57708.0
1333,Central African Republic,1980,2273630.0
1334,Central African Republic,1981,2339759.0
1335,Central African Republic,1982,2411176.0
1336,Central African Republic,1983,2485120.0
1337,Central African Republic,1984,2557808.0
1338,Central African Republic,1985,2626638.0
1339,Central African Republic,1986,2690250.0
1340,Central African Republic,1987,2749702.0
1341,Central African Republic,1988,2807768.0
1342,Central African Republic,1989,2868515.0
1343,Central African Republic,1990,2934777.0
1344,Central African Republic,1991,3007347.0
1345,Central African Republic,1992,3084958.0
1346,Central African Republic,1993,3165869.0
1347,Central African Republic,1994,3247456.0
1348,Central African Republic,1995,3327710.0
1349,Central African Republic,1996,3406451.0
1350,Central African Republic,1997,3484027.0
1351,Central African Republic,1998,3559604.0
1352,Central African Republic,1999,3632287.0
1353,Central African Republic,2000,3701607.0
1354,Central African Republic,2001,3767068.0
1355,Central African Republic,2002,3829238.0
1356,Central African Republic,2003,3890075.0
1357,Central African Republic,2004,3952281.0
1358,Central African Republic,2005,4017880.0
1359,Central African Republic,2006,4087534.0
1360,Central African Republic,2007,4160940.0
1361,Central African Republic,2008,4237961.0
1362,Central African Republic,2009,4318128.0
1363,Central African Republic,2010,4401051.0
1364,Central African Republic,2011,4486837.0
1365,Central African Republic,2012,4575586.0
1366,Central African Republic,2013,4666833.0
1367,Chad,1980,4554089.0
1368,Chad,1981,4656116.0
1369,Chad,1982,4765160.0
1370,Chad,1983,4882913.0
1371,Chad,1984,5011242.0
1372,Chad,1985,5151339.0
1373,Chad,1986,5304490.0
1374,Chad,1987,5470211.0
1375,Chad,1988,5645708.0
1376,Chad,1989,5826974.0
1377,Chad,1990,6011224.0
1378,Chad,1991,6197766.0
1379,Chad,1992,6387856.0
1380,Chad,1993,6583079.0
1381,Chad,1994,6785842.0
1382,Chad,1995,6998108.0
1383,Chad,1996,7219081.0
1384,Chad,1997,7448585.0
1385,Chad,1998,7689836.0
1386,Chad,1999,7946982.0
1387,Chad,2000,8222327.0
1388,Chad,2001,8517944.0
1389,Chad,2002,8831199.0
1390,Chad,2003,9153893.0
1391,Chad,2004,9474792.0
1392,Chad,2005,9785902.0
1393,Chad,2006,10084087.0
1394,Chad,2007,10371839.0
1395,Chad,2008,10653762.0
1396,Chad,2009,10937089.0
1397,Chad,2010,11227208.0
1398,Chad,2011,11525496.0
1399,Chad,2012,11830573.0
1400,Chad,2013,12141876.0
1401,Chile,1980,11178817.0
1402,Chile,1981,11348442.0
1403,Chile,1982,11527274.0
1404,Chile,1983,11714442.0
1405,Chile,1984,11908189.0
1406,Chile,1985,12107225.0
1407,Chile,1986,12310666.0
1408,Chile,1987,12518930.0
1409,Chile,1988,12733409.0
1410,Chile,1989,12956088.0
1411,Chile,1990,13187821.0
1412,Chile,1991,13429315.0
1413,Chile,1992,13678373.0
1414,Chile,1993,13929390.0
1415,Chile,1994,14174890.0
1416,Chile,1995,14409416.0
1417,Chile,1996,14630769.0
1418,Chile,1997,14840038.0
1419,Chile,1998,15039162.0
1420,Chile,1999,15231557.0
1421,Chile,2000,15419820.0
1422,Chile,2001,15604200.0
1423,Chile,2002,15783991.0
1424,Chile,2003,15959793.0
1425,Chile,2004,16132209.0
1426,Chile,2005,16301726.0
1427,Chile,2006,16468677.0
1428,Chile,2007,16633254.0
1429,Chile,2008,16795593.0
1430,Chile,2009,16955737.0
1431,Chile,2010,17113688.0
1432,Chile,2011,17269525.0
1433,Chile,2012,17423214.0
1434,Chile,2013,17574464.0
1438,China,1980,983170638.0
1439,China,1981,996667562.0
1440,China,1982,1010574797.0
1441,China,1983,1025090475.0
1442,China,1984,1040397958.0
1443,China,1985,1056579219.0
1444,China,1986,1073792041.0
1445,China,1987,1091904967.0
1446,China,1988,1110339206.0
1447,China,1989,1128297564.0
1448,China,1990,1145195229.0
1449,China,1991,1160799514.0
1450,China,1992,1175230312.0
1451,China,1993,1188687527.0
1452,China,1994,1201522570.0
1453,China,1995,1213986610.0
1454,China,1996,1226134423.0
1455,China,1997,1237849861.0
1456,China,1998,1249020152.0
1457,China,1999,1259476966.0
1458,China,2000,1269116737.0
1459,China,2001,1277903627.0
1460,China,2002,1285933789.0
1461,China,2003,1293396654.0
1462,China,2004,1300552134.0
1463,China,2005,1307593489.0
1464,China,2006,1314581402.0
1465,China,2007,1321481935.0
1466,China,2008,1328275524.0
1467,China,2009,1334908820.0
1468,China,2010,1341335152.0
1469,China,2011,1347565324.0
1470,China,2012,1353600687.0
1471,China,2013,1359368470.0
1472,Christmas Island,2000,2500.0
1473,Christmas Island,2001,2770.0
1474,Christmas Island,2002,474.0
1475,Christmas Island,2003,433.0
1476,Christmas Island,2004,396.0
1477,Christmas Island,2005,361.0
1478,Christmas Island,2006,1490.0
1479,Christmas Island,2007,1400.0
1480,Christmas Island,2010,1400.0
1481,Cocos Islands,2000,635.0
1482,Cocos Islands,2001,633.0
1483,Cocos Islands,2002,632.0
1484,Cocos Islands,2003,630.0
1485,Cocos Islands,2004,629.0
1486,Cocos Islands,2005,628.0
1487,Cocos Islands,2006,574.0
1488,Cocos Islands,2007,596.0
1489,Cocos Islands,2010,596.0
1490,Colombia,1980,26874906.0
1491,Colombia,1981,27485678.0
1492,Colombia,1982,28104254.0
1493,Colombia,1983,28729367.0
1494,Colombia,1984,29359535.0
1495,Colombia,1985,29993539.0
1496,Colombia,1986,30630754.0
1497,Colombia,1987,31270841.0
1498,Colombia,1988,31913250.0
1499,Colombia,1989,32557521.0
1500,Colombia,1990,33203321.0
1501,Colombia,1991,33849971.0
1502,Colombia,1992,34497319.0
1503,Colombia,1993,35146220.0
1504,Colombia,1994,35797965.0
1505,Colombia,1995,36453337.0
1506,Colombia,1996,37112621.0
1507,Colombia,1997,37775054.0
1508,Colombia,1998,38439099.0
1509,Colombia,1999,39102653.0
1510,Colombia,2000,39764166.0
1511,Colombia,2001,40422597.0
1512,Colombia,2002,41078136.0
1513,Colombia,2003,41731914.0
1514,Colombia,2004,42385712.0
1515,Colombia,2005,43040558.0
1516,Colombia,2006,43696540.0
1517,Colombia,2007,44352327.0
1518,Colombia,2008,45005782.0
1519,Colombia,2009,45654044.0
1520,Colombia,2010,46294841.0
1521,Colombia,2011,46927125.0
1522,Colombia,2012,47550708.0
1523,Colombia,2013,48165221.0
1527,Comoros,1980,328861.0
1528,Comoros,1981,340778.0
1529,Comoros,1982,352416.0
1530,Comoros,1983,363759.0
1531,Comoros,1984,374852.0
1532,Comoros,1985,385740.0
1533,Comoros,1986,396391.0
1534,Comoros,1987,406798.0
1535,Comoros,1988,417077.0
1536,Comoros,1989,427392.0
1537,Comoros,1990,437876.0
1538,Comoros,1991,448576.0
1539,Comoros,1992,459515.0
1540,Comoros,1993,470765.0
1541,Comoros,1994,482401.0
1542,Comoros,1995,494486.0
1543,Comoros,1996,507062.0
1544,Comoros,1997,520151.0
1545,Comoros,1998,533754.0
1546,Comoros,1999,547864.0
1547,Comoros,2000,562469.0
1548,Comoros,2001,577569.0
1549,Comoros,2002,593170.0
1550,Comoros,2003,609271.0
1551,Comoros,2004,625876.0
1552,Comoros,2005,642974.0
1553,Comoros,2006,660559.0
1554,Comoros,2007,678602.0
1555,Comoros,2008,697034.0
1556,Comoros,2009,715774.0
1557,Comoros,2010,734750.0
1558,Comoros,2011,753943.0
1559,Comoros,2012,773344.0
1560,Comoros,2013,792913.0
1561,Congo,1980,1798285.0
1562,Congo,1981,1851889.0
1563,Congo,1982,1907330.0
1564,Congo,1983,1964298.0
1565,Congo,1984,2022343.0
1566,Congo,1985,2081152.0
1567,Congo,1986,2140687.0
1568,Congo,1987,2201097.0
1569,Congo,1988,2262489.0
1570,Congo,1989,2325035.0
1571,Congo,1990,2388902.0
1572,Congo,1991,2453938.0
1573,Congo,1992,2520196.0
1574,Congo,1993,2588270.0
1575,Congo,1994,2658948.0
1576,Congo,1995,2732706.0
1577,Congo,1996,2810118.0
1578,Congo,1997,2890841.0
1579,Congo,1998,2973329.0
1580,Congo,1999,3055437.0
1581,Congo,2000,3135773.0
1582,Congo,2001,3213330.0
1583,Congo,2002,3288923.0
1584,Congo,2003,3365171.0
1585,Congo,2004,3445765.0
1586,Congo,2005,3533177.0
1587,Congo,2006,3628561.0
1588,Congo,2007,3730612.0
1589,Congo,2008,3836339.0
1590,Congo,2009,3941454.0
1591,Congo,2010,4042899.0
1592,Congo,2011,4139748.0
1593,Congo,2012,4233063.0
1594,Congo,2013,4324199.0
1595,Cook Islands,1980,17627.0
